ID;Type;Summary;State;Assigned User;Project;Purpose;Precondition;Events;Expected Result;Created Date;Test Design Technique;Test Methods
27694743;TM_Test Case;SW_DIA_BR_TEST_C1F_6.29.4.1_28_006_M0300;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the communication control (0x28) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (EOL session) with functional addressing.;Sending 0x288103 (Enable Rx and disable Tx normal and network communication messages), checking the related frame trasmissions are switched off and the reception of the normal and network communication messages,sending 0x288003 (Enable Rx and Tx normal and network communication messages), checking the related frame trasmissions are switched off and the reception of the normal and network communication messages.;Positive response (no response).;04.15.2021 18:34:16;;
27694745;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_089_M0300;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (EOL session) with physical addressing.;Sendig request 0x22F1DF (ECU Programming Information).;Positive response with correct values and response length. ;04.15.2021 18:34:18;;
27694748;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_111_M0400;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (development session) with physical addressing.;Sending request 0x220A79 (Rough road control).;Positive response with correct response length. ;04.15.2021 18:34:22;;
27694750;TM_Test Case;SW_DIA_BR_TEST_C1F_6.28.4.1_28_002_M0400;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the communication control (0x28) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (development session) with functional addressing.;Sending 0x288101 (Enable Rx and disable Tx normal communication messages), checking the related frame trasmissions are switched off and the reception of the normal communication messages.;Positive response (no response).;04.15.2021 18:34:24;;
27694752;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_004_M0300;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (EOL session) with physical addressing.;Setting signal values (MQB_KBI_Kilometerstand_6b2, MQB_UH_Jahr, MQB_UH_Monat, MQB_UH_Tag,  MQB_UH_Stunde, MQB_UH_Minute, MQB_UH_Sekunde) to different valid values,sending requests 0x2202BD (Odometer/system-time) between set environments below. ;Positive response with correct values and response length. ;04.15.2021 18:34:26;;
27694754;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_039_M0300;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (EOL session) with physical addressing.;Sending request 0x221807 (Hill start assist).;Positive response with correct response length. ;04.15.2021 18:34:28;;
27694758;TM_Test Case;SW_DIA_BR_TEST_C1P_6.28.4.1_28_002_M0200;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the communication control (0x28) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (extended session) with functional addressing.;Sending 0x288101 (Enable Rx and disable Tx normal communication messages), checking the related frame trasmissions are switched off and the reception of the normal communication messages.;Positive response (no response).;04.15.2021 18:34:33;;
27694760;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_074_M0300;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (EOL session) with physical addressing.;Sending request 0x22F194 (System supplier ECU software number).;Positive response with correct values and response length. ;04.15.2021 18:34:35;;
27694762;TM_Test Case;SW_DIA_BR_TEST_C1P_6.8.4.1_22_098_M0400;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the read data by common ID (0x22) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (development session) with physical addressing.;Sending request 0x220500 (Dynamic developer function 01).;Positive response with correct response length. ;04.15.2021 18:34:37;;
27694764;TM_Test Case;SW_DIA_BR_TEST_C1P_6.11.4.1_2E_021_M0300;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the write data by common ID (0x2E) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (EOL session) with physical addressing.;Sending 0x2E0E05 (Ready alert brake) requests with the valid values and checking the written values with the related reading command,sending 0x2E0E05 requests with the non-valid written values.;Positive values with the valid previously written values or NRC 0x31 negative responses.;04.15.2021 18:34:39;;
27694766;TM_Test Case;SW_DIA_BR_TEST_C1P_6.11.4.1_2E_040_M0200;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the write data by common ID (0x2E) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (extended session) with physical addressing.;Sending the related preconditon value with the 0x2E0C41 (Precondition setting to selected services),sending 0x2E1113 (Developer function 3) requests with the valid values and checking the written values with the related reading command.;Positive responses with the valid previously written values.;04.15.2021 18:34:41;;
27694771;TM_Test Case;SW_DIA_BR_TEST_C1P_6.11.4.1_2E_005_M0200;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the write data by common ID (0x2E) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (extended session) with physical addressing.;Sending 0x2EF1A0 (VW data set number or ECU data container number) requests with the valid values and checking the related EEPROM content.;Positive response with the valid previously written value.;04.15.2021 18:34:49;;
27694773;TM_Test Case;SW_DIA_BR_TEST_C1P_6.11.4.1_2E_019_M0200;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the write data by common ID (0x2E) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (extended session) with physical addressing.;Sending the related preconditon value with the 0x2E0C41 (Precondition setting to selected services),sending 0x2E1101 (Anti-slip regulation (ASR)) requests with the valid values and checking the written values with the related reading command,sending 0x2E1101 requests with the non-valid written values.;Positive values with the valid previously written values or NRC 0x31 negative responses.;04.15.2021 18:34:51;;
27694775;TM_Test Case;SW_DIA_BR_TEST_C1P_6.11.4.1_2E_006_M0400;IN_PROCESS;;/mainline;Diagnostic functionality check: the software should respond positively or negatively to the write data by common ID (0x2E) requests of the diagnostic tool.;The environment should be failure-free with a proper bytecode. Entering one of the supported mode (development session) with physical addressing.;Sending 0x2EF1A1 (VW data set version number) requests with the valid values and checking the written values with the related reading commands.;Positive response with the valid previously written value.;04.15.2021 18:34:54;;
